Statistical profiling result from isolate-0xedfe647d540-v8.log, (113727 ticks, 6288 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  LazyCompile: ~processTimers internal/timers.js:464:25
      1    0.0%    0.0%  LazyCompile: ~popAsyncIds internal/async_hooks.js:396:21
      1    0.0%    0.0%  LazyCompile: ~peek internal/linkedlist.js:9:14
      1    0.0%    0.0%  LazyCompile: ~onwriteStateUpdate _stream_writable.js:443:28
      1    0.0%    0.0%  LazyCompile: ~onwriteDrain _stream_writable.js:492:22
      1    0.0%    0.0%  LazyCompile: ~onStreamRead internal/stream_base_commons.js:143:22
      1    0.0%    0.0%  LazyCompile: ~onDrain /home/john/Projects/Torn.Space/node_modules/engine.io/lib/socket.js:337:20
      1    0.0%    0.0%  LazyCompile: ~nullCheck internal/fs/utils.js:191:19
      1    0.0%    0.0%  LazyCompile: ~newAsyncId internal/async_hooks.js:248:20
      1    0.0%    0.0%  LazyCompile: ~isPosixPathSeparator path.js:42:30
      1    0.0%    0.0%  LazyCompile: ~isOutOfBounds /home/john/Projects/Torn.Space/app.js:3060:23
      1    0.0%    0.0%  LazyCompile: ~isFileType fs.js:165:20
      1    0.0%    0.0%  LazyCompile: ~isEmpty internal/fixed_queue.js:63:10
      1    0.0%    0.0%  LazyCompile: ~haveLength /home/john/Projects/Torn.Space/node_modules/ws/lib/receiver.js:282:13
      1    0.0%    0.0%  LazyCompile: ~exports.decodePacket /home/john/Projects/Torn.Space/node_modules/engine.io-parser/lib/index.js:117:33
      1    0.0%    0.0%  LazyCompile: ~emitBeforeScript internal/async_hooks.js:334:26
      1    0.0%    0.0%  LazyCompile: ~dispatch /home/john/Projects/Torn.Space/node_modules/ws/lib/sender.js:340:11
      1    0.0%    0.0%  LazyCompile: ~destroyHooksExist internal/async_hooks.js:305:27
      1    0.0%    0.0%  LazyCompile: ~dequeue /home/john/Projects/Torn.Space/node_modules/ws/lib/sender.js:372:10
      1    0.0%    0.0%  LazyCompile: ~deletePlayers /home/john/Projects/Torn.Space/app.js:3619:23
      1    0.0%    0.0%  LazyCompile: ~decompress /home/john/Projects/Torn.Space/node_modules/ws/lib/receiver.js:357:13
      1    0.0%    0.0%  LazyCompile: ~decompress /home/john/Projects/Torn.Space/node_modules/ws/lib/permessage-deflate.js:303:13
      1    0.0%    0.0%  LazyCompile: ~createWriteWrap internal/stream_base_commons.js:83:25
      1    0.0%    0.0%  LazyCompile: ~createUnsafeBuffer buffer.js:108:28
      1    0.0%    0.0%  LazyCompile: ~createAsteroid /home/john/Projects/Torn.Space/app.js:3365:24
      1    0.0%    0.0%  LazyCompile: ~copy buffer.js:625:16
      1    0.0%    0.0%  LazyCompile: ~consume /home/john/Projects/Torn.Space/node_modules/ws/lib/receiver.js:79:10
      1    0.0%    0.0%  LazyCompile: ~concat /home/john/Projects/Torn.Space/node_modules/ws/lib/buffer-util.js:11:16
      1    0.0%    0.0%  LazyCompile: ~compareTimersLists internal/timers.js:379:28
      1    0.0%    0.0%  LazyCompile: ~checkBounds internal/buffer.js:36:21
      1    0.0%    0.0%  LazyCompile: ~callback /home/john/Projects/Torn.Space/node_modules/engine.io/lib/transports/polling.js:201:27
      1    0.0%    0.0%  LazyCompile: ~basename path.js:1146:11
      1    0.0%    0.0%  LazyCompile: ~assert internal/assert.js:3:16
      1    0.0%    0.0%  LazyCompile: ~arrayClone events.js:465:20
      1    0.0%    0.0%  LazyCompile: ~_compress /home/john/Projects/Torn.Space/node_modules/ws/lib/permessage-deflate.js:322:33
      1    0.0%    0.0%  LazyCompile: ~Transport.onData /home/john/Projects/Torn.Space/node_modules/engine.io/lib/transport.js:115:39
      1    0.0%    0.0%  LazyCompile: ~Transform.push _stream_transform.js:146:36
      1    0.0%    0.0%  LazyCompile: ~Transform._write _stream_transform.js:165:38
      1    0.0%    0.0%  LazyCompile: ~Socket.setPingTimeout /home/john/Projects/Torn.Space/node_modules/engine.io/lib/socket.js:136:44
      1    0.0%    0.0%  LazyCompile: ~Socket.send.Socket.write /home/john/Projects/Torn.Space/node_modules/engine.io/lib/socket.js:366:35
      1    0.0%    0.0%  LazyCompile: ~Socket.run /home/john/Projects/Torn.Space/node_modules/socket.io/lib/socket.js:554:32
      1    0.0%    0.0%  LazyCompile: ~Socket.onpacket /home/john/Projects/Torn.Space/node_modules/socket.io/lib/socket.js:320:37
      1    0.0%    0.0%  LazyCompile: ~Socket.onPacket /home/john/Projects/Torn.Space/node_modules/engine.io/lib/socket.js:87:38
      1    0.0%    0.0%  LazyCompile: ~Queue.(anonymous function) /home/john/Projects/Torn.Space/node_modules/async-limiter/index.js:23:37
      1    0.0%    0.0%  LazyCompile: ~Player.self.refillAllAmmo /home/john/Projects/Torn.Space/app.js:1463:31
      1    0.0%    0.0%  LazyCompile: ~Player.self.checkQuestStatus /home/john/Projects/Torn.Space/app.js:913:34
      1    0.0%    0.0%  LazyCompile: ~Missile.self.tick /home/john/Projects/Torn.Space/app.js:2356:22
      1    0.0%    0.0%  LazyCompile: ~FastBuffer internal/buffer.js:788:1
      1    0.0%    0.0%  LazyCompile: ~Encoder.encode /home/john/Projects/Torn.Space/node_modules/socket.io-parser/index.js:128:36
      1    0.0%    0.0%  LazyCompile: ~Client.ondata /home/john/Projects/Torn.Space/node_modules/socket.io/lib/client.js:192:35
      1    0.0%    0.0%  LazyCompile: ~Base.self.giveToOwner /home/john/Projects/Torn.Space/app.js:2060:29
      1    0.0%    0.0%  LazyCompile: ~Asteroid.self.dmg /home/john/Projects/Torn.Space/app.js:1992:21
      1    0.0%    0.0%  LazyCompile: ~Asteroid /home/john/Projects/Torn.Space/app.js:1896:24
      1    0.0%    0.0%  LazyCompile: ~<anonymous> /home/john/Projects/Torn.Space/app.js:2699:26
      1    0.0%    0.0%  LazyCompile: *square /home/john/Projects/Torn.Space/app.js:3025:16
      1    0.0%    0.0%  LazyCompile: *shift internal/fixed_queue.js:104:8
      1    0.0%    0.0%  LazyCompile: *processPromiseRejections internal/process/promises.js:123:34
      1    0.0%    0.0%  LazyCompile: *onDrain /home/john/Projects/Torn.Space/node_modules/engine.io/lib/socket.js:337:20
      1    0.0%    0.0%  LazyCompile: *nextTick internal/process/task_queues.js:114:18
      1    0.0%    0.0%  LazyCompile: *getDefaultTriggerAsyncId internal/async_hooks.js:264:34
      1    0.0%    0.0%  LazyCompile: *compareTimersLists internal/timers.js:379:28
      1    0.0%    0.0%  LazyCompile: *adjustOffset buffer.js:988:22
      1    0.0%    0.0%  LazyCompile: *Player.self.refillAmmo /home/john/Projects/Torn.Space/app.js:1459:28
      1    0.0%    0.0%  LazyCompile: *Player.self.refillAllAmmo /home/john/Projects/Torn.Space/app.js:1463:31
      1    0.0%    0.0%  LazyCompile: *FastBuffer internal/buffer.js:788:1
      1    0.0%    0.0%  Builtin: TypedArrayPrototypeLength
      1    0.0%    0.0%  Builtin: StringSubstring
      1    0.0%    0.0%  Builtin: StringPrototypeCharAt
      1    0.0%    0.0%  Builtin: StringIndexOf
      1    0.0%    0.0%  Builtin: StringEqual
      1    0.0%    0.0%  Builtin: StoreIC_Uninitialized
      1    0.0%    0.0%  Builtin: RegExpReplace
      1    0.0%    0.0%  Builtin: ObjectCreate
      1    0.0%    0.0%  Builtin: MathPowInternal
      1    0.0%    0.0%  Builtin: MathFloor
      1    0.0%    0.0%  Builtin: LoadIC_FunctionPrototype
      1    0.0%    0.0%  Builtin: InterpreterPushArgsThenConstruct
      1    0.0%    0.0%  Builtin: InterpreterPushArgsThenCallWithFinalSpread
      1    0.0%    0.0%  Builtin: FunctionPrototypeHasInstance
      1    0.0%    0.0%  Builtin: FunctionPrototypeCall
      1    0.0%    0.0%  Builtin: DeleteProperty
      1    0.0%    0.0%  Builtin: ConstructVarargs
      1    0.0%    0.0%  Builtin: CompileLazyDeoptimizedCode
      1    0.0%    0.0%  Builtin: ArrayIteratorPrototypeNext
      1    0.0%    0.0%  Builtin: ArrayIndexOf

 [C++]:
   ticks  total  nonlib   name
  38590   33.9%   34.7%  epoll_pwait
   4889    4.3%    4.4%  void std::__introsort_loop<v8::base::AtomicElement<v8::internal::Smi*>*, long, __gnu_cxx::__ops::_Iter_comp_iter<v8::internal::EnumIndexComparator<v8::internal::NameDictionary> > >(v8::base::AtomicElement<v8::internal::Smi*>*, v8::base::AtomicElement<v8::internal::Smi*>*, long, __gnu_cxx::__ops::_Iter_comp_iter<v8::internal::EnumIndexComparator<v8::internal::NameDictionary> >)
   3307    2.9%    3.0%  void std::__unguarded_linear_insert<v8::base::AtomicElement<v8::internal::Smi*>*, __gnu_cxx::__ops::_Val_comp_iter<v8::internal::EnumIndexComparator<v8::internal::NameDictionary> > >(v8::base::AtomicElement<v8::internal::Smi*>*, __gnu_cxx::__ops::_Val_comp_iter<v8::internal::EnumIndexComparator<v8::internal::NameDictionary> >)
   2957    2.6%    2.7%  v8::internal::BaseNameDictionary<v8::internal::NameDictionary, v8::internal::NameDictionaryShape>::CopyEnumKeysTo(v8::internal::Isolate*, v8::internal::Handle<v8::internal::NameDictionary>, v8::internal::Handle<v8::internal::FixedArray>, v8::internal::KeyCollectionMode, v8::internal::KeyAccumulator*)
   2550    2.2%    2.3%  __libc_write
   2442    2.1%    2.2%  v8::internal::Dictionary<v8::internal::NameDictionary, v8::internal::NameDictionaryShape>::NumberOfEnumerableProperties()
   1506    1.3%    1.4%  __pthread_cond_signal
   1468    1.3%    1.3%  __lll_unlock_wake
    315    0.3%    0.3%  v8::internal::JsonStringifier::Result v8::internal::JsonStringifier::Serialize_<true>(v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Handle<v8::internal::Object>)
    300    0.3%    0.3%  v8::internal::FastDtoa(double, v8::internal::FastDtoaMode, int, v8::internal::Vector<char>, int*, int*)
    246    0.2%    0.2%  v8::internal::JsonStringifier::SerializeString(v8::internal::Handle<v8::internal::String>)
    240    0.2%    0.2%  v8::internal::JsonStringifier::Result v8::internal::JsonStringifier::Serialize_<false>(v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Handle<v8::internal::Object>)
    229    0.2%    0.2%  void std::__insertion_sort<v8::base::AtomicElement<v8::internal::Smi*>*, __gnu_cxx::__ops::_Iter_comp_iter<v8::internal::EnumIndexComparator<v8::internal::NameDictionary> > >(v8::base::AtomicElement<v8::internal::Smi*>*, v8::base::AtomicElement<v8::internal::Smi*>*, __gnu_cxx::__ops::_Iter_comp_iter<v8::internal::EnumIndexComparator<v8::internal::NameDictionary> >)
    229    0.2%    0.2%  v8::internal::EnumIndexComparator<v8::internal::NameDictionary>::operator()(v8::base::AtomicElement<v8::internal::Smi*> const&, v8::base::AtomicElement<v8::internal::Smi*> const&)
    214    0.2%    0.2%  v8::String::Utf8Length(v8::Isolate*) const
    209    0.2%    0.2%  void std::__move_median_to_first<v8::base::AtomicElement<v8::internal::Smi*>*, __gnu_cxx::__ops::_Iter_comp_iter<v8::internal::EnumIndexComparator<v8::internal::NameDictionary> > >(v8::base::AtomicElement<v8::internal::Smi*>*, v8::base::AtomicElement<v8::internal::Smi*>*, v8::base::AtomicElement<v8::internal::Smi*>*, v8::base::AtomicElement<v8::internal::Smi*>*, __gnu_cxx::__ops::_Iter_comp_iter<v8::internal::EnumIndexComparator<v8::internal::NameDictionary> >)
    209    0.2%    0.2%  void node::StreamBase::JSMethod<&node::StreamBase::WriteBuffer>(v8::FunctionCallbackInfo<v8::Value> const&)
    209    0.2%    0.2%  v8::internal::Factory::TryNewFixedArray(int, v8::internal::PretenureFlag)
    186    0.2%    0.2%  v8::internal::Heap::AllocateRaw(int, v8::internal::AllocationSpace, v8::internal::AllocationAlignment)
    181    0.2%    0.2%  v8::internal::FastKeyAccumulator::GetKeysFast(v8::internal::GetKeysConversion)
    173    0.2%    0.2%  v8::internal::Runtime_GenerateRandomNumbers(int, v8::internal::Object**, v8::internal::Isolate*)
    163    0.1%    0.1%  v8::internal::JsonStringifier::SerializeDouble(double)
    143    0.1%    0.1%  __memcpy_avx_unaligned_erms
    135    0.1%    0.1%  __libc_read
    128    0.1%    0.1%  epoll_ctl
    125    0.1%    0.1%  void std::__final_insertion_sort<v8::base::AtomicElement<v8::internal::Smi*>*, __gnu_cxx::__ops::_Iter_comp_iter<v8::internal::EnumIndexComparator<v8::internal::NameDictionary> > >(v8::base::AtomicElement<v8::internal::Smi*>*, v8::base::AtomicElement<v8::internal::Smi*>*, __gnu_cxx::__ops::_Iter_comp_iter<v8::internal::EnumIndexComparator<v8::internal::NameDictionary> >)
    121    0.1%    0.1%  v8::base::ieee754::cos(double)
    120    0.1%    0.1%  v8::internal::Factory::NewFixedArrayWithFiller(v8::internal::Heap::RootListIndex, int, v8::internal::Object*, v8::internal::PretenureFlag)
    114    0.1%    0.1%  v8::internal::JSObject::MakePrototypesFast(v8::internal::Handle<v8::internal::Object>, v8::internal::WhereToStart, v8::internal::Isolate*)
    112    0.1%    0.1%  v8::internal::compiler::GraphReducer::ReduceTop()
    109    0.1%    0.1%  v8::internal::Map::should_be_fast_prototype_map() const
     98    0.1%    0.1%  v8::internal::compiler::GraphReducer::Recurse(v8::internal::compiler::Node*)
     97    0.1%    0.1%  v8::base::ieee754::atan(double)
     95    0.1%    0.1%  v8::internal::PowersOfTenCache::GetCachedPowerForBinaryExponentRange(int, int, v8::internal::DiyFp*, int*)
     95    0.1%    0.1%  v8::base::ieee754::sin(double)
     85    0.1%    0.1%  v8::Context::Enter()
     78    0.1%    0.1%  v8::internal::JSObject::HasEnumerableElements()
     75    0.1%    0.1%  v8::internal::compiler::GraphTrimmer::TrimGraph()
     74    0.1%    0.1%  node::native_module::NativeModuleLoader::CompileFunction(v8::FunctionCallbackInfo<v8::Value> const&)
     73    0.1%    0.1%  v8::internal::LookupIterator::State v8::internal::LookupIterator::LookupInRegularHolder<false>(v8::internal::Map*, v8::internal::JSReceiver*)
     73    0.1%    0.1%  v8::internal::JSObject::GetElementsAccessor()
     72    0.1%    0.1%  __GI___libc_write
     69    0.1%    0.1%  v8::internal::PrototypeIterator::Advance()
     67    0.1%    0.1%  v8::internal::DoubleToCString(double, v8::internal::Vector<char>)
     66    0.1%    0.1%  v8::internal::Factory::CopyJSObjectWithAllocationSite(v8::internal::Handle<v8::internal::JSObject>, v8::internal::Handle<v8::internal::AllocationSite>)
     65    0.1%    0.1%  v8::internal::Runtime_StringToNumber(int, v8::internal::Object**, v8::internal::Isolate*)
     64    0.1%    0.1%  v8::internal::JSObject::FastPropertyAt(v8::internal::Handle<v8::internal::JSObject>, v8::internal::Representation, v8::internal::FieldIndex)
     62    0.1%    0.1%  v8::internal::String::ToNumber(v8::internal::Isolate*, v8::internal::Handle<v8::internal::String>)
     60    0.1%    0.1%  v8::base::ieee754::atan2(double, double)
     57    0.1%    0.1%  __strlen_avx2
     56    0.0%    0.1%  v8::internal::compiler::GraphReducer::Reduce(v8::internal::compiler::Node*)
     56    0.0%    0.1%  do_futex_wait.constprop.0
     55    0.0%    0.0%  v8::Function::Call(v8::Local<v8::Context>, v8::Local<v8::Value>, int, v8::Local<v8::Value>*)
     54    0.0%    0.0%  v8::internal::Runtime_ForInEnumerate(int, v8::internal::Object**, v8::internal::Isolate*)
     53    0.0%    0.0%  v8::internal::compiler::Node::New(v8::internal::Zone*, unsigned int, v8::internal::compiler::Operator const*, int, v8::internal::compiler::Node* const*, bool)
     53    0.0%    0.0%  node::contextify::ContextifyContext::CompileFunction(v8::FunctionCallbackInfo<v8::Value> const&)
     52    0.0%    0.0%  _int_malloc
     51    0.0%    0.0%  v8::internal::Scavenger::ScavengeObject(v8::internal::HeapObjectReference**, v8::internal::HeapObject*)
     51    0.0%    0.0%  v8::internal::Factory::AllocateRawArray(int, v8::internal::PretenureFlag)
     51    0.0%    0.0%  __GI___mprotect
     50    0.0%    0.0%  node::InternalCallbackScope::InternalCallbackScope(node::Environment*, v8::Local<v8::Object>, node::async_context const&, node::InternalCallbackScope::ResourceExpectation)
     49    0.0%    0.0%  __GI___libc_malloc
     46    0.0%    0.0%  v8::internal::FieldIndex::ForDescriptor(v8::internal::Map const*, int)
     45    0.0%    0.0%  __pthread_cond_wait
     45    0.0%    0.0%  __GI___pthread_getspecific
     44    0.0%    0.0%  v8::internal::compiler::StateValuesCache::FillBufferWithValues(std::array<v8::internal::compiler::Node*, 8ul>*, unsigned long*, unsigned long*, v8::internal::compiler::Node**, unsigned long, v8::internal::BitVector const*, int)
     42    0.0%    0.0%  v8::internal::JsonStringifier::ApplyToJsonFunction(v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>)
     41    0.0%    0.0%  v8::internal::String::Flatten(v8::internal::Isolate*, v8::internal::Handle<v8::internal::String>, v8::internal::PretenureFlag)
     41    0.0%    0.0%  int v8::internal::BinarySearch<(v8::internal::SearchMode)1, v8::internal::DescriptorArray>(v8::internal::DescriptorArray*, v8::internal::Name*, int, int*)
     41    0.0%    0.0%  __lll_lock_wait
     40    0.0%    0.0%  v8::internal::FixedArray::ShrinkOrEmpty(v8::internal::Isolate*, v8::internal::Handle<v8::internal::FixedArray>, int)
     40    0.0%    0.0%  v8::internal::DoubleToAscii(double, v8::internal::DtoaMode, int, v8::internal::Vector<char>, int*, int*, int*)
     39    0.0%    0.0%  void v8::internal::LookupIterator::NextInternal<false>(v8::internal::Map*, v8::internal::JSReceiver*)
     39    0.0%    0.0%  v8::internal::DiyFp::Multiply(v8::internal::DiyFp const&)
     38    0.0%    0.0%  v8::HandleScope::Initialize(v8::Isolate*)
     38    0.0%    0.0%  node::AsyncWrap::EmitTraceEventBefore()
     37    0.0%    0.0%  v8::Context::GetNumberOfEmbedderDataFields()
     37    0.0%    0.0%  __GI___madvise
     35    0.0%    0.0%  void v8::internal::String::WriteToFlat<unsigned char>(v8::internal::String*, unsigned char*, int, int)
     35    0.0%    0.0%  v8::internal::String::GetFlatContent()
     35    0.0%    0.0%  v8::internal::Bitmap::Clear()
     34    0.0%    0.0%  v8::internal::JSDate::CurrentTimeValue(v8::internal::Isolate*)
     34    0.0%    0.0%  v8::internal::Heap::Scavenge()
     34    0.0%    0.0%  uv__io_poll
     33    0.0%    0.0%  v8::internal::StringTable::LookupStringIfExists_NoAllocate(v8::internal::Isolate*, v8::internal::String*)
     33    0.0%    0.0%  v8::internal::SimpleStringBuilder::AddString(char const*)
     33    0.0%    0.0%  v8::internal::Heap::AllocateRawWithRetryOrFail(int, v8::internal::AllocationSpace, v8::internal::AllocationAlignment)
     33    0.0%    0.0%  uv__run_check
     32    0.0%    0.0%  v8::internal::JSTypedArray::GetBuffer()
     31    0.0%    0.0%  v8::internal::IncrementalMarking::Step(unsigned long, v8::internal::IncrementalMarking::CompletionAction, v8::internal::StepOrigin, v8::internal::WorklistToProcess)
     31    0.0%    0.0%  v8::internal::Heap::AllocateRawWithLightRetry(int, v8::internal::AllocationSpace, v8::internal::AllocationAlignment)
     31    0.0%    0.0%  v8::internal::Factory::AllocateRawWithImmortalMap(int, v8::internal::PretenureFlag, v8::internal::Map*, v8::internal::AllocationAlignment)
     30    0.0%    0.0%  v8::internal::JsonStringifier::StackPush(v8::internal::Handle<v8::internal::Object>)
     30    0.0%    0.0%  v8::internal::HandleScope::Extend(v8::internal::Isolate*)
     30    0.0%    0.0%  node::InternalCallbackScope::Close()
     29    0.0%    0.0%  v8::internal::compiler::OperatorProperties::HasFrameStateInput(v8::internal::compiler::Operator const*)
