Statistical profiling result from isolate-0x2c25004c000-v8.log, (5086 ticks, 69 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      2    2.5%    LazyCompile: ~afterTransform _stream_transform.js:78:24
      2  100.0%      LazyCompile: ~processCallback zlib.js:486:25
      2    2.5%    LazyCompile: ~Socket.sendPacket /home/john/Projects/Torn.Space/node_modules/engine.io/lib/socket.js:380:40
      2  100.0%      LazyCompile: ~Socket.send.Socket.write /home/john/Projects/Torn.Space/node_modules/engine.io/lib/socket.js:366:35
      2  100.0%        LazyCompile: ~writeToEngine /home/john/Projects/Torn.Space/node_modules/socket.io/lib/client.js:167:25
      2  100.0%          LazyCompile: ~Encoder.encode /home/john/Projects/Torn.Space/node_modules/socket.io-parser/index.js:128:36
      2  100.0%            LazyCompile: ~Client.packet /home/john/Projects/Torn.Space/node_modules/socket.io/lib/client.js:162:35
      2    2.5%    LazyCompile: ~Encoder.encode /home/john/Projects/Torn.Space/node_modules/socket.io-parser/index.js:128:36
      2  100.0%      LazyCompile: ~Client.packet /home/john/Projects/Torn.Space/node_modules/socket.io/lib/client.js:162:35
      2  100.0%        LazyCompile: ~Socket.packet /home/john/Projects/Torn.Space/node_modules/socket.io/lib/socket.js:220:35
      2  100.0%          LazyCompile: ~Socket.emit /home/john/Projects/Torn.Space/node_modules/socket.io/lib/socket.js:140:33
      1   50.0%            LazyCompile: ~send /home/john/Projects/Torn.Space/app.js:2410:14
      1   50.0%            LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      2    2.5%    LazyCompile: *Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      2  100.0%      LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      2  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25
      2    2.5%    LazyCompile: *Player.self.move /home/john/Projects/Torn.Space/app.js:525:22
      1   50.0%      LazyCompile: ~Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      1  100.0%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1  100.0%            LazyCompile: *processTimers internal/timers.js:464:25
      1   50.0%      LazyCompile: *Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      1  100.0%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1  100.0%            LazyCompile: *processTimers internal/timers.js:464:25
      1    1.3%    LazyCompile: ~writeOrBuffer _stream_writable.js:365:23
      1  100.0%      LazyCompile: ~Writable.write _stream_writable.js:273:36
      1  100.0%        LazyCompile: ~socketOnData /home/john/Projects/Torn.Space/node_modules/ws/lib/websocket.js:815:22
      1  100.0%          LazyCompile: ~emit events.js:143:44
      1  100.0%            LazyCompile: ~addChunk _stream_readable.js:292:18
      1    1.3%    LazyCompile: ~shift internal/fixed_queue.js:104:8
      1  100.0%      LazyCompile: ~processTicksAndRejections internal/process/task_queues.js:59:35
      1    1.3%    LazyCompile: ~processChunk zlib.js:466:22
      1  100.0%      LazyCompile: ~ZlibBase._transform zlib.js:358:41
      1  100.0%        LazyCompile: ~Transform._read _stream_transform.js:182:37
      1  100.0%          LazyCompile: ~Transform._write _stream_transform.js:165:38
      1  100.0%            LazyCompile: ~doWrite _stream_writable.js:405:17
      1    1.3%    LazyCompile: ~processCallback zlib.js:486:25
      1    1.3%    LazyCompile: ~nextTick internal/process/task_queues.js:114:18
      1  100.0%      LazyCompile: ~maybeReadMore _stream_readable.js:574:23
      1  100.0%        LazyCompile: ~addChunk _stream_readable.js:292:18
      1  100.0%          LazyCompile: ~readableAddChunk _stream_readable.js:239:26
      1  100.0%            LazyCompile: ~Readable.push _stream_readable.js:214:35
      1    1.3%    LazyCompile: ~getData /home/john/Projects/Torn.Space/node_modules/ws/lib/receiver.js:317:10
      1  100.0%      LazyCompile: ~startLoop /home/john/Projects/Torn.Space/node_modules/ws/lib/receiver.js:114:12
      1  100.0%        LazyCompile: ~_write /home/john/Projects/Torn.Space/node_modules/ws/lib/receiver.js:64:9
      1  100.0%          LazyCompile: ~doWrite _stream_writable.js:405:17
      1  100.0%            LazyCompile: ~writeOrBuffer _stream_writable.js:365:23
      1    1.3%    LazyCompile: ~finishMaybe _stream_writable.js:640:21
      1  100.0%      LazyCompile: ~afterWrite _stream_writable.js:481:20
      1  100.0%        LazyCompile: ~onwrite _stream_writable.js:450:17
      1  100.0%          LazyCompile: ~afterTransform _stream_transform.js:78:24
      1  100.0%            LazyCompile: ~processCallback zlib.js:486:25
      1    1.3%    LazyCompile: ~emitAfterScript internal/async_hooks.js:348:25
      1  100.0%      LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1    1.3%    LazyCompile: ~done /home/john/Projects/Torn.Space/node_modules/async-limiter/index.js:62:14
      1  100.0%      LazyCompile: ~_compress /home/john/Projects/Torn.Space/node_modules/ws/lib/permessage-deflate.js:322:33
      1  100.0%        LazyCompile: ~_deflate.flush /home/john/Projects/Torn.Space/node_modules/ws/lib/permessage-deflate.js:435:44
      1  100.0%          LazyCompile: ~afterWrite _stream_writable.js:481:20
      1  100.0%            LazyCompile: ~onwrite _stream_writable.js:450:17
      1    1.3%    LazyCompile: ~checkBounds internal/buffer.js:36:21
      1  100.0%      LazyCompile: ~checkInt internal/buffer.js:42:18
      1  100.0%        LazyCompile: ~writeU_Int16BE internal/buffer.js:664:24
      1  100.0%          LazyCompile: ~writeUInt16BE internal/buffer.js:673:23
      1  100.0%            LazyCompile: ~frame /home/john/Projects/Torn.Space/node_modules/ws/lib/sender.js:45:15
      1    1.3%    LazyCompile: ~afterWrite _stream_writable.js:481:20
      1  100.0%      LazyCompile: ~onwrite _stream_writable.js:450:17
      1  100.0%        LazyCompile: ~afterTransform _stream_transform.js:78:24
      1  100.0%          LazyCompile: ~processCallback zlib.js:486:25
      1    1.3%    LazyCompile: ~_deflate.flush /home/john/Projects/Torn.Space/node_modules/ws/lib/permessage-deflate.js:435:44
      1  100.0%      LazyCompile: ~afterWrite _stream_writable.js:481:20
      1  100.0%        LazyCompile: ~onwrite _stream_writable.js:450:17
      1  100.0%          LazyCompile: ~afterTransform _stream_transform.js:78:24
      1  100.0%            LazyCompile: *processCallback zlib.js:486:25
      1    1.3%    LazyCompile: ~_compress /home/john/Projects/Torn.Space/node_modules/ws/lib/permessage-deflate.js:402:12
      1  100.0%      LazyCompile: ~zlibLimiter.push /home/john/Projects/Torn.Space/node_modules/ws/lib/permessage-deflate.js:321:22
      1  100.0%        LazyCompile: ~Queue._run /home/john/Projects/Torn.Space/node_modules/async-limiter/index.js:36:32
      1  100.0%          LazyCompile: ~Queue.(anonymous function) /home/john/Projects/Torn.Space/node_modules/async-limiter/index.js:23:37
      1  100.0%            LazyCompile: ~compress /home/john/Projects/Torn.Space/node_modules/ws/lib/permessage-deflate.js:320:11
      1    1.3%    LazyCompile: ~Writable.write _stream_writable.js:273:36
      1  100.0%      LazyCompile: ~_compress /home/john/Projects/Torn.Space/node_modules/ws/lib/permessage-deflate.js:402:12
      1  100.0%        LazyCompile: ~zlibLimiter.push /home/john/Projects/Torn.Space/node_modules/ws/lib/permessage-deflate.js:321:22
      1  100.0%          LazyCompile: ~Queue._run /home/john/Projects/Torn.Space/node_modules/async-limiter/index.js:36:32
      1  100.0%            LazyCompile: ~Queue.(anonymous function) /home/john/Projects/Torn.Space/node_modules/async-limiter/index.js:23:37
      1    1.3%    LazyCompile: ~WebSocket.send /home/john/Projects/Torn.Space/node_modules/engine.io/lib/transports/websocket.js:89:37
      1  100.0%      LazyCompile: ~Socket.flush /home/john/Projects/Torn.Space/node_modules/engine.io/lib/socket.js:416:35
      1  100.0%        LazyCompile: ~emit events.js:143:44
      1  100.0%          LazyCompile: ~onEnd /home/john/Projects/Torn.Space/node_modules/engine.io/lib/transports/websocket.js:117:18
      1  100.0%            LazyCompile: ~afterWrite _stream_writable.js:481:20
      1    1.3%    LazyCompile: ~Vortex.self.tick /home/john/Projects/Torn.Space/app.js:2211:22
      1  100.0%      LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1  100.0%          LazyCompile: *processTimers internal/timers.js:464:25
      1    1.3%    LazyCompile: ~Transform._write _stream_transform.js:165:38
      1  100.0%      LazyCompile: ~doWrite _stream_writable.js:405:17
      1  100.0%        LazyCompile: ~writeOrBuffer _stream_writable.js:365:23
      1  100.0%          LazyCompile: ~Writable.write _stream_writable.js:273:36
      1  100.0%            LazyCompile: ~_decompress /home/john/Projects/Torn.Space/node_modules/ws/lib/permessage-deflate.js:337:14
      1    1.3%    LazyCompile: ~Timeout.refresh internal/timers.js:196:37
      1  100.0%      LazyCompile: ~_unrefTimer net.js:340:52
      1  100.0%        LazyCompile: ~Socket._writeGeneric net.js:698:42
      1  100.0%          LazyCompile: ~Socket._write net.js:735:35
      1  100.0%            LazyCompile: ~doWrite _stream_writable.js:405:17
      1    1.3%    LazyCompile: ~Socket.onPacket /home/john/Projects/Torn.Space/node_modules/engine.io/lib/socket.js:87:38
      1  100.0%      LazyCompile: ~emit events.js:143:44
      1  100.0%        LazyCompile: ~Transport.onPacket /home/john/Projects/Torn.Space/node_modules/engine.io/lib/transport.js:104:41
      1  100.0%          LazyCompile: ~Transport.onData /home/john/Projects/Torn.Space/node_modules/engine.io/lib/transport.js:115:39
      1  100.0%            LazyCompile: ~WebSocket.onData /home/john/Projects/Torn.Space/node_modules/engine.io/lib/transports/websocket.js:77:39
      1    1.3%    LazyCompile: ~Socket._writeGeneric net.js:698:42
      1  100.0%      LazyCompile: ~Socket._write net.js:735:35
      1  100.0%        LazyCompile: ~doWrite _stream_writable.js:405:17
      1  100.0%          LazyCompile: ~writeOrBuffer _stream_writable.js:365:23
      1  100.0%            LazyCompile: ~Writable.write _stream_writable.js:273:36
      1    1.3%    LazyCompile: ~Module.require internal/modules/cjs/loader.js:715:36
      1  100.0%      LazyCompile: ~require internal/modules/cjs/helpers.js:13:19
      1  100.0%        Eval: ~<anonymous> /home/john/Projects/Torn.Space/node_modules/express/lib/utils.js:1:1
      1  100.0%          LazyCompile: ~Module._compile internal/modules/cjs/loader.js:739:37
      1  100.0%            LazyCompile: ~Module._extensions..js internal/modules/cjs/loader.js:825:37
      1    1.3%    LazyCompile: ~Module._resolveFilename internal/modules/cjs/loader.js:634:35
      1  100.0%      LazyCompile: ~Module._load internal/modules/cjs/loader.js:572:24
      1  100.0%        LazyCompile: ~Module.require internal/modules/cjs/loader.js:715:36
      1  100.0%          LazyCompile: ~require internal/modules/cjs/helpers.js:13:19
      1  100.0%            Eval: ~<anonymous> /home/john/Projects/Torn.Space/node_modules/accepts/index.js:1:1
      1    1.3%    LazyCompile: ~Join native array.js:115:14
      1  100.0%      LazyCompile: ~InnerArrayJoin native array.js:282:24
      1  100.0%        LazyCompile: ~join native array.js:295:46
      1  100.0%          LazyCompile: ~Module._findPath internal/modules/cjs/loader.js:287:28
      1  100.0%            LazyCompile: ~Module._resolveFilename internal/modules/cjs/loader.js:634:35
      1    1.3%    LazyCompile: ~Client.packet /home/john/Projects/Torn.Space/node_modules/socket.io/lib/client.js:162:35
      1  100.0%      LazyCompile: ~Socket.packet /home/john/Projects/Torn.Space/node_modules/socket.io/lib/socket.js:220:35
      1  100.0%        LazyCompile: ~Socket.emit /home/john/Projects/Torn.Space/node_modules/socket.io/lib/socket.js:140:33
      1  100.0%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1    1.3%    LazyCompile: ~Base.self.move /home/john/Projects/Torn.Space/app.js:2076:22
      1  100.0%      LazyCompile: ~Base.self.tick /home/john/Projects/Torn.Space/app.js:2051:22
      1  100.0%        LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1  100.0%            LazyCompile: *processTimers internal/timers.js:464:25
      1    1.3%    LazyCompile: *processCallback zlib.js:486:25
      1    1.3%    LazyCompile: *hasBinary /home/john/Projects/Torn.Space/node_modules/has-binary2/index.js:30:20
      1  100.0%      LazyCompile: *hasBinary /home/john/Projects/Torn.Space/node_modules/has-binary2/index.js:30:20
      1  100.0%        LazyCompile: *hasBinary /home/john/Projects/Torn.Space/node_modules/has-binary2/index.js:30:20
      1  100.0%          LazyCompile: ~Socket.emit /home/john/Projects/Torn.Space/node_modules/socket.io/lib/socket.js:140:33
      1  100.0%            LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1    1.3%    LazyCompile: *emit events.js:143:44
      1  100.0%      LazyCompile: ~dataMessage /home/john/Projects/Torn.Space/node_modules/ws/lib/receiver.js:387:14
      1  100.0%        LazyCompile: ~perMessageDeflate.decompress /home/john/Projects/Torn.Space/node_modules/ws/lib/receiver.js:360:51
      1  100.0%          LazyCompile: ~_decompress /home/john/Projects/Torn.Space/node_modules/ws/lib/permessage-deflate.js:305:35
      1  100.0%            LazyCompile: ~_inflate.flush /home/john/Projects/Torn.Space/node_modules/ws/lib/permessage-deflate.js:363:25
      1    1.3%    LazyCompile: *Asteroid.self.tick /home/john/Projects/Torn.Space/app.js:1912:22
      1  100.0%      LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1  100.0%          LazyCompile: ~processTimers internal/timers.js:464:25
      1    1.3%    Eval: ~<anonymous> /home/john/Projects/Torn.Space/node_modules/socket.io/lib/index.js:1:1
      1  100.0%      LazyCompile: ~Module._compile internal/modules/cjs/loader.js:739:37
      1  100.0%        LazyCompile: ~Module._extensions..js internal/modules/cjs/loader.js:825:37
      1  100.0%          LazyCompile: ~Module.load internal/modules/cjs/loader.js:677:33
      1  100.0%            LazyCompile: ~Module._load internal/modules/cjs/loader.js:572:24

     73    1.4%  void std::__unguarded_linear_insert<v8::base::AtomicElement<v8::internal::Smi*>*, __gnu_cxx::__ops::_Val_comp_iter<v8::internal::EnumIndexComparator<v8::internal::NameDictionary> > >(v8::base::AtomicElement<v8::internal::Smi*>*, __gnu_cxx::__ops::_Val_comp_iter<v8::internal::EnumIndexComparator<v8::internal::NameDictionary> >)
     67   91.8%    v8::internal::Runtime_ForInEnumerate(int, v8::internal::Object**, v8::internal::Isolate*)
     23   34.3%      LazyCompile: *Bullet.self.move /home/john/Projects/Torn.Space/app.js:1695:22
     23  100.0%        LazyCompile: ~Bullet.self.tick /home/john/Projects/Torn.Space/app.js:1676:22
     21   91.3%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
     21  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      2    8.7%          LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      2  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
     21   31.3%      LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
     21  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25
      7   33.3%          LazyCompile: *processTimers internal/timers.js:464:25
     11   16.4%      LazyCompile: *Player.self.botPlay /home/john/Projects/Torn.Space/app.js:727:25
     11  100.0%        LazyCompile: *Player.self.move /home/john/Projects/Torn.Space/app.js:525:22
      9   81.8%          LazyCompile: *Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      9  100.0%            LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      2   18.2%          LazyCompile: ~Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      2  100.0%            LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      6    9.0%      LazyCompile: *Base.self.move /home/john/Projects/Torn.Space/app.js:2076:22
      5   83.3%        LazyCompile: *Base.self.tick /home/john/Projects/Torn.Space/app.js:2051:22
      4   80.0%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      4  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1   20.0%          LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1   16.7%        LazyCompile: ~Base.self.tick /home/john/Projects/Torn.Space/app.js:2051:22
      1  100.0%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      3    4.5%      LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      3  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25
      2   66.7%          LazyCompile: *processTimers internal/timers.js:464:25
      2    3.0%      LazyCompile: *Planet.self.tick /home/john/Projects/Torn.Space/app.js:2015:22
      2  100.0%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      2  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1   50.0%            LazyCompile: *processTimers internal/timers.js:464:25
      1    1.5%      LazyCompile: ~Base.self.move /home/john/Projects/Torn.Space/app.js:2076:22
      1  100.0%        LazyCompile: ~Base.self.tick /home/john/Projects/Torn.Space/app.js:2051:22
      1  100.0%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      6    8.2%    v8::internal::Runtime_ObjectKeys(int, v8::internal::Object**, v8::internal::Isolate*)
      6  100.0%      Builtin: ObjectKeys
      6  100.0%        LazyCompile: ~createAsteroid /home/john/Projects/Torn.Space/app.js:3365:24
      4   66.7%          LazyCompile: ~init /home/john/Projects/Torn.Space/app.js:3213:14
      4  100.0%            Eval: ~<anonymous> /home/john/Projects/Torn.Space/app.js:1:1
      2   33.3%          LazyCompile: ~Asteroid.self.die /home/john/Projects/Torn.Space/app.js:1947:21
      2  100.0%            LazyCompile: *Asteroid.self.tick /home/john/Projects/Torn.Space/app.js:1912:22

     69    1.4%  node::native_module::NativeModuleLoader::CompileFunction(v8::FunctionCallbackInfo<v8::Value> const&)
     69  100.0%    v8::internal::Builtin_HandleApiCall(int, v8::internal::Object**, v8::internal::Isolate*)
     69  100.0%      LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
     67   97.1%        LazyCompile: ~nativeModuleRequire internal/bootstrap/loaders.js:185:29
     10   14.9%          Eval: ~<anonymous> internal/bootstrap/node.js:1:1
      5    7.5%          Eval: ~<anonymous> stream.js:1:1
      5  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      5    7.5%          Eval: ~<anonymous> internal/modules/cjs/loader.js:1:1
      5  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      5    7.5%          Eval: ~<anonymous> buffer.js:1:1
      5  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      4    6.0%          Eval: ~<anonymous> crypto.js:1:1
      4  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      3    4.5%          Eval: ~<anonymous> internal/url.js:1:1
      3  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      3    4.5%          Eval: ~<anonymous> _http_agent.js:1:1
      3  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      2    3.0%          LazyCompile: ~loadPreloadModules internal/bootstrap/pre_execution.js:356:28
      2  100.0%            LazyCompile: ~prepareMainThreadExecution internal/bootstrap/pre_execution.js:5:36
      2    3.0%          Eval: ~<anonymous> tls.js:1:1
      2  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      2    3.0%          Eval: ~<anonymous> internal/util.js:1:1
      2  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      2    3.0%          Eval: ~<anonymous> internal/cluster/master.js:1:1
      2  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      2    3.0%          Eval: ~<anonymous> http.js:1:1
      2  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      2    3.0%          Eval: ~<anonymous> child_process.js:1:1
      2  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      2    3.0%          Eval: ~<anonymous> _http_client.js:1:1
      2  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      1    1.5%          LazyCompile: ~setupProcessObject internal/bootstrap/node.js:315:28
      1  100.0%            Eval: ~<anonymous> internal/bootstrap/node.js:1:1
      1    1.5%          LazyCompile: ~setupBuffer internal/bootstrap/node.js:394:21
      1  100.0%            Eval: ~<anonymous> internal/bootstrap/node.js:1:1
      1    1.5%          LazyCompile: ~lazyLoadStreams fs.js:1746:25
      1  100.0%            LazyCompile: ~get ReadStream fs.js:1843:17
      1    1.5%          LazyCompile: ~createGlobalConsole internal/bootstrap/node.js:406:29
      1  100.0%            Eval: ~<anonymous> internal/bootstrap/node.js:1:1
      1    1.5%          LazyCompile: ~Readable.setEncoding _stream_readable.js:326:42
      1  100.0%            LazyCompile: ~Polling.onDataRequest /home/john/Projects/Torn.Space/node_modules/engine.io/lib/transports/polling.js:125:44
      1    1.5%          Eval: ~<anonymous> vm.js:1:1
      1  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      1    1.5%          Eval: ~<anonymous> url.js:1:1
      1  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      1    1.5%          Eval: ~<anonymous> timers.js:1:1
      1  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      1    1.5%          Eval: ~<anonymous> net.js:1:1
      1  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      1    1.5%          Eval: ~<anonymous> internal/modules/cjs/helpers.js:1:1
      1  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      1    1.5%          Eval: ~<anonymous> internal/main/run_main_module.js:1:1
      1    1.5%          Eval: ~<anonymous> internal/crypto/pbkdf2.js:1:1
      1  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      1    1.5%          Eval: ~<anonymous> internal/crypto/keygen.js:1:1
      1  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      1    1.5%          Eval: ~<anonymous> internal/console/global.js:1:1
      1  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      1    1.5%          Eval: ~<anonymous> internal/child_process.js:1:1
      1  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      1    1.5%          Eval: ~<anonymous> https.js:1:1
      1  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      1    1.5%          Eval: ~<anonymous> fs.js:1:1
      1  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      1    1.5%          Eval: ~<anonymous> _http_common.js:1:1
      1  100.0%            LazyCompile: ~NativeModule.compile internal/bootstrap/loaders.js:290:42
      2    2.9%        LazyCompile: ~NativeModule.compileForPublicLoader internal/bootstrap/loaders.js:213:57
      2  100.0%          LazyCompile: ~Module._load internal/modules/cjs/loader.js:572:24
      2  100.0%            LazyCompile: ~Module.require internal/modules/cjs/loader.js:715:36

     69    1.4%  UNKNOWN
      4    5.8%    LazyCompile: ~Bullet.self.tick /home/john/Projects/Torn.Space/app.js:1676:22
      3   75.0%      LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      3  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1   25.0%      LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25

     64    1.3%  v8::internal::BaseNameDictionary<v8::internal::NameDictionary, v8::internal::NameDictionaryShape>::CopyEnumKeysTo(v8::internal::Isolate*, v8::internal::Handle<v8::internal::NameDictionary>, v8::internal::Handle<v8::internal::FixedArray>, v8::internal::KeyCollectionMode, v8::internal::KeyAccumulator*)
     64  100.0%    v8::internal::Runtime_ForInEnumerate(int, v8::internal::Object**, v8::internal::Isolate*)
     17   26.6%      LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
     16   94.1%        LazyCompile: ~listOnTimeout internal/timers.js:484:25
      8   50.0%          LazyCompile: *processTimers internal/timers.js:464:25
      1    5.9%        LazyCompile: *listOnTimeout internal/timers.js:484:25
     17   26.6%      LazyCompile: *Bullet.self.move /home/john/Projects/Torn.Space/app.js:1695:22
     17  100.0%        LazyCompile: ~Bullet.self.tick /home/john/Projects/Torn.Space/app.js:1676:22
     16   94.1%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
     16  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1    5.9%          LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
     10   15.6%      LazyCompile: *Base.self.move /home/john/Projects/Torn.Space/app.js:2076:22
     10  100.0%        LazyCompile: *Base.self.tick /home/john/Projects/Torn.Space/app.js:2051:22
     10  100.0%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
     10  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      9   14.1%      LazyCompile: *Player.self.botPlay /home/john/Projects/Torn.Space/app.js:727:25
      8   88.9%        LazyCompile: *Player.self.move /home/john/Projects/Torn.Space/app.js:525:22
      5   62.5%          LazyCompile: *Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      5  100.0%            LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      3   37.5%          LazyCompile: ~Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      2   66.7%            LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1   33.3%            LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1   11.1%        LazyCompile: ~Player.self.move /home/john/Projects/Torn.Space/app.js:525:22
      1  100.0%          LazyCompile: *Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      1  100.0%            LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      4    6.3%      LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      4  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25
      3   75.0%          LazyCompile: ~processTimers internal/timers.js:464:25
      1   25.0%          LazyCompile: *processTimers internal/timers.js:464:25
      2    3.1%      LazyCompile: *Vortex.self.move /home/john/Projects/Torn.Space/app.js:2219:22
      2  100.0%        LazyCompile: ~Vortex.self.tick /home/john/Projects/Torn.Space/app.js:2211:22
      2  100.0%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      2  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1    1.6%      LazyCompile: ~Player.self.botPlay /home/john/Projects/Torn.Space/app.js:727:25
      1  100.0%        LazyCompile: *Player.self.move /home/john/Projects/Torn.Space/app.js:525:22
      1  100.0%          LazyCompile: ~Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      1  100.0%            LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1    1.6%      LazyCompile: ~Bullet.self.tick /home/john/Projects/Torn.Space/app.js:1676:22
      1  100.0%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1    1.6%      LazyCompile: ~Bullet.self.move /home/john/Projects/Torn.Space/app.js:1695:22
